analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,Delta_N,Z,z_MET,z_HT_or_meff,z_N_jets,z_N_leptons,z_N_btags,category_bonus,B_access,B_access_z
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR137_Njet89_Nb3_HT6001200_MHT350600;SR138_Njet89_Nb3_HT1200_MHT350600;SR139_Njet89_Nb3_HT6001200_MHT600850;SR142_Njet89_Nb3_HT1700_MHT850,61.0,73.5,9.44934,350600.0,6001200.0,89.0,,3.0,high_MET high_multiplicity,-12.5,-1.322843711835959,0.6923904863796065,1.8722303963265006,3.288497280624001,0.0,1.7008509410850519,2,9.55396910441516,6.153240021877074
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR140_Njet89_Nb3_HT1200_MHT600850,2.0,3.6,2.2561,600850.0,1200.0,89.0,,3.0,high_MET high_multiplicity,-1.6,-0.7091884224990027,1.716744646388578,-0.47146101515910654,3.288497280624001,0.0,1.7008509410850519,2,8.234631852938524,5.284165808372354
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR167_Njet10_Nb3_HT6001200_MHT300350,13.0,7.2,2.06349,300350.0,6001200.0,10.0,,3.0,high_multiplicity,5.8,2.8107720415412722,0.48670098971446835,1.8722303963265006,-0.10414111531848781,0.0,1.7008509410850519,1,4.955641211807533,3.124228150778884
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR169_Njet10_Nb3_HT6001200_MHT350600,3.0,2.2,1.7088,350600.0,6001200.0,10.0,,3.0,high_multiplicity,0.7999999999999998,0.4681647940074905,0.6923904863796065,1.8722303963265006,-0.10414111531848781,0.0,1.7008509410850519,1,5.161330708472671,3.2597199951426843
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR170_Njet10_Nb3_HT1200_MHT350600,9.0,5.7,2.07702,350600.0,1200.0,10.0,,3.0,high_multiplicity,3.3,1.588814744200826,0.6923904863796065,-0.47146101515910654,-0.10414111531848781,0.0,1.7008509410850519,1,2.817639296987064,1.7158829149306793
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR172_Njet10_Nb3_HT1200_MHT600850,1.0,0.2,1.41421,600850.0,1200.0,10.0,,3.0,high_MET high_multiplicity,0.8,0.5656868499020655,1.716744646388578,-0.47146101515910654,-0.10414111531848781,0.0,1.7008509410850519,2,4.841993456996035,3.049366069064117
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR174_Njet10_Nb3_HT1700_MHT850,0.0,0.1,1.30384,850.0,1700.0,10.0,,3.0,high_multiplicity,-0.1,-0.07669652718124922,-0.7392493436429224,-0.4712657075414827,-0.10414111531848781,0.0,1.7008509410850519,1,1.3861947745821588,0.7729613676975282
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR22_Njet23_Nb2_HT6001200_MHT300350;SR25_Njet23_Nb2_HT6001200_MHT350600;SR43_Njet45_Nb1_HT1200_MHT300350;SR46_Njet45_Nb1_HT1200_MHT350600;SR53_Njet45_Nb2_HT1200_MHT300350;SR54_Njet45_Nb2_HT350600_MHT350600;SR61_Njet45_Nb3_HT300600_MHT300350;SR64_Njet45_Nb3_HT350600_MHT350600;SR66_Njet45_Nb3_HT1200_MHT350600;SR68_Njet45_Nb3_HT1200_MHT600850;SR69_Njet45_Nb3_HT8501700_MHT850,2668.0,2717.4,284.21823,300350.0,6001200.0,23.0,,2.0,high_MET,-49.40000000000009,-0.173810103595396,0.48670098971446835,1.8722303963265006,0.4541411523682508,0.0,0.8022881797570999,1,4.61536071816632,2.900078486202031
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR27_Njet23_Nb2_HT6001200_MHT600850;SR129_Njet89_Nb2_HT6001200_MHT350600;SR130_Njet89_Nb2_HT1200_MHT350600;SR131_Njet89_Nb2_HT6001200_MHT600850;SR161_Njet10_Nb2_HT6001200_MHT350600;SR162_Njet10_Nb2_HT1200_MHT350600;SR164_Njet10_Nb2_HT1200_MHT600850;SR166_Njet10_Nb2_HT1700_MHT850,312.0,363.7,29.32917,600850.0,6001200.0,23.0,,2.0,high_MET high_multiplicity,-51.69999999999999,-1.7627501903395149,1.716744646388578,1.8722303963265006,0.4541411523682508,0.0,0.8022881797570999,2,6.845404374840429,4.369053484699268
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR33_Njet45_Nb0_HT1200_MHT300350;SR36_Njet45_Nb0_HT1200_MHT350600;SR70_Njet45_Nb3_HT1700_MHT850;SR73_Njet67_Nb0_HT1200_MHT300350;SR76_Njet67_Nb0_HT1200_MHT350600;SR83_Njet67_Nb1_HT1200_MHT300350;SR86_Njet67_Nb1_HT1200_MHT350600;SR91_Njet67_Nb2_HT300600_MHT300350;SR92_Njet67_Nb2_HT6001200_MHT300350;SR93_Njet67_Nb2_HT1200_MHT300350;SR96_Njet67_Nb2_HT1200_MHT350600;SR102_Njet67_Nb3_HT6001200_MHT300350;SR106_Njet67_Nb3_HT1200_MHT350600;SR107_Njet67_Nb3_HT6001200_MHT600850;SR112_Njet89_Nb0_HT1200_MHT300350;SR113_Njet89_Nb0_HT6001200_MHT350600;SR114_Njet89_Nb0_HT1200_MHT350600;SR120_Njet89_Nb1_HT1200_MHT300350;SR128_Njet89_Nb2_HT1200_MHT300350;SR135_Njet89_Nb3_HT6001200_MHT300350;SR160_Njet10_Nb2_HT1200_MHT300350;SR168_Njet10_Nb3_HT1200_MHT300350,5547.0,5672.5,510.0,300350.0,1200.0,45.0,,0.0,high_MET high_multiplicity,-125.5,-0.246078431372549,0.48670098971446835,-0.47146101515910654,1.3989265284535009,0.0,-0.994837342898804,2,2.419329160110059,1.4535079470823082
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR38_Njet45_Nb0_HT1200_MHT600850,291.0,299.0,18.62257,600850.0,1200.0,45.0,,0.0,high_MET,-8.0,-0.4295862493737438,1.716744646388578,-0.47146101515910654,1.3989265284535009,0.0,-0.994837342898804,1,2.6493728167841684,1.6050423707272408
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR39_Njet45_Nb0_HT8501700_MHT850;SR49_Njet45_Nb1_HT8501700_MHT850,433.0,475.0,44.23799,850.0,8501700.0,45.0,,0.0,,-42.0,-0.9494102241082834,-0.7392493436429224,2.8489637920631274,1.3989265284535009,0.0,-0.994837342898804,0,2.513803633974902,1.5157401996609923
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR40_Njet45_Nb0_HT1700_MHT850;SR50_Njet45_Nb1_HT1700_MHT850;SR60_Njet45_Nb2_HT1700_MHT850,66.0,55.5,8.1719,850.0,1700.0,45.0,,0.0,,10.5,1.2848909066434977,-0.7392493436429224,-0.4712657075414827,1.3989265284535009,0.0,-0.994837342898804,0,-0.8064258656297083,-0.6713623306393478
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR55_Njet45_Nb2_HT6001200_MHT350600,1180.0,1141.0,72.24265,350600.0,6001200.0,45.0,,2.0,,39.0,0.5398473062657585,0.6923904863796065,1.8722303963265006,1.3989265284535009,0.0,0.8022881797570999,0,4.765835590916708,2.99919933763058
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR57_Njet45_Nb2_HT6001200_MHT600850,98.0,93.1,11.94152,600850.0,6001200.0,45.0,,2.0,high_MET,4.900000000000006,0.41033302293175455,1.716744646388578,1.8722303963265006,1.3989265284535009,0.0,0.8022881797570999,1,6.79018975092568,4.332682491764018
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR58_Njet45_Nb2_HT1200_MHT600850,15.0,17.4,5.50818,600850.0,1200.0,45.0,,2.0,high_MET,-2.3999999999999986,-0.43571560842238244,1.716744646388578,-0.47146101515910654,1.3989265284535009,0.0,0.8022881797570999,1,4.4464983394400726,2.788845411552013
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR59_Njet45_Nb2_HT8501700_MHT850,15.0,13.3,3.5609,850.0,8501700.0,45.0,,2.0,,1.6999999999999993,0.4774073970063746,-0.7392493436429224,2.8489637920631274,1.3989265284535009,0.0,0.8022881797570999,0,4.310929156630806,2.6995432404857644
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR5_Njet23_Nb0_HT6001200_MHT350600;SR6_Njet23_Nb0_HT1200_MHT350600;SR10_Njet23_Nb0_HT1700_MHT850;SR29_Njet23_Nb2_HT8501700_MHT850;SR35_Njet45_Nb0_HT6001200_MHT350600;SR37_Njet45_Nb0_HT6001200_MHT600850,36176.0,37055.3,838.09307,350600.0,6001200.0,23.0,,0.0,high_MET high_multiplicity,-879.3000000000029,-1.0491674868520304,0.6923904863796065,1.8722303963265006,0.4541411523682508,0.0,-0.994837342898804,2,4.023924692175553,2.5104875771672113
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR65_Njet45_Nb3_HT6001200_MHT350600,138.0,125.0,16.13382,350600.0,6001200.0,45.0,,3.0,,13.0,0.8057608179587971,0.6923904863796065,1.8722303963265006,1.3989265284535009,0.0,1.7008509410850519,0,5.6643983522446595,3.5911008580429655
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR67_Njet45_Nb3_HT6001200_MHT600850,5.0,6.3,3.41321,600850.0,6001200.0,45.0,,3.0,high_MET,-1.2999999999999998,-0.38087313701764614,1.716744646388578,1.8722303963265006,1.3989265284535009,0.0,1.7008509410850519,1,7.6887525122536315,4.924584012176403
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR75_Njet67_Nb0_HT6001200_MHT350600;SR85_Njet67_Nb1_HT6001200_MHT350600,4363.0,4504.0,218.17424,350600.0,6001200.0,67.0,,0.0,high_multiplicity,-141.0,-0.6462724471963326,0.6923904863796065,1.8722303963265006,2.343711904538751,0.0,-0.994837342898804,1,4.9134954443460535,3.0964658787228623
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR77_Njet67_Nb0_HT6001200_MHT600850;SR87_Njet67_Nb1_HT6001200_MHT600850,335.0,354.0,25.07588,600850.0,6001200.0,67.0,,0.0,high_MET high_multiplicity,-19.0,-0.7577002282671634,1.716744646388578,1.8722303963265006,2.343711904538751,0.0,-0.994837342898804,2,6.9378496043550255,4.4299490328563005
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR78_Njet67_Nb0_HT1200_MHT600850,122.0,104.8,8.95824,600850.0,1200.0,67.0,,0.0,high_MET,17.200000000000003,1.9200200039293436,1.716744646388578,-0.47146101515910654,2.343711904538751,0.0,-0.994837342898804,1,3.5941581928694184,2.2273916652181427
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR79_Njet67_Nb0_HT8501700_MHT850;SR89_Njet67_Nb1_HT8501700_MHT850;SR99_Njet67_Nb2_HT8501700_MHT850;SR109_Njet67_Nb3_HT8501700_MHT850,82.0,78.5,8.71952,850.0,8501700.0,67.0,,0.0,high_multiplicity,3.5,0.40139824210507,-0.7392493436429224,2.8489637920631274,2.343711904538751,0.0,-0.994837342898804,1,4.458589010060153,2.7968097815780473
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR80_Njet67_Nb0_HT1700_MHT850,20.0,17.0,3.35261,850.0,1700.0,67.0,,0.0,high_multiplicity,3.0,0.8948252257196633,-0.7392493436429224,-0.4712657075414827,2.343711904538751,0.0,-0.994837342898804,1,1.1383595104555417,0.6097072512777066
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR88_Njet67_Nb1_HT1200_MHT600850,49.0,50.9,6.37495,600850.0,1200.0,67.0,,1.0,high_MET high_multiplicity,-1.8999999999999986,-0.2980415532670842,1.716744646388578,-0.47146101515910654,2.343711904538751,0.0,-0.09627458157085204,2,5.49272095419737,3.478013473056681
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR8_Njet23_Nb0_HT1200_MHT600850;SR18_Njet23_Nb1_HT1200_MHT600850;SR28_Njet23_Nb2_HT1200_MHT600850,312.0,328.7,23.14519,600850.0,1200.0,23.0,,0.0,high_MET high_multiplicity,-16.69999999999999,-0.7215322060436743,1.716744646388578,-0.47146101515910654,0.4541411523682508,0.0,-0.994837342898804,2,2.7045874406989183,1.641413363662492
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR90_Njet67_Nb1_HT1700_MHT850,7.0,5.9,2.37697,850.0,1700.0,67.0,,1.0,high_multiplicity,1.0999999999999996,0.46277403585236654,-0.7392493436429224,-0.4712657075414827,2.343711904538751,0.0,-0.09627458157085204,1,2.0369222717834936,1.2016087716900925
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR94_Njet67_Nb2_HT350600_MHT350600,188.0,165.0,14.2197,350600.0,350600.0,67.0,,2.0,high_multiplicity,23.0,1.6174743489665746,0.6923904863796065,-0.33498005196359465,2.343711904538751,0.0,0.8022881797570999,1,4.5034105187118625,2.8263346186399754
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR95_Njet67_Nb2_HT6001200_MHT350600,762.0,809.0,37.97368,350600.0,6001200.0,67.0,,2.0,high_multiplicity,-47.0,-1.2376993749354817,0.6923904863796065,1.8722303963265006,2.343711904538751,0.0,0.8022881797570999,1,6.710620967001957,4.280268919547634
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR97_Njet67_Nb2_HT6001200_MHT600850,32.0,35.2,5.30471,600850.0,6001200.0,67.0,,2.0,high_MET high_multiplicity,-3.200000000000003,-0.6032375002592042,1.716744646388578,1.8722303963265006,2.343711904538751,0.0,0.8022881797570999,2,8.73497512701093,5.613752073681072
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR98_Njet67_Nb2_HT1200_MHT600850,14.0,14.5,3.54683,600850.0,1200.0,67.0,,2.0,high_MET high_multiplicity,-0.5,-0.1409709515257286,1.716744646388578,-0.47146101515910654,2.343711904538751,0.0,0.8022881797570999,2,6.391283715525322,4.069914993469067
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR1,138.0,160.57,14.0,,,,,,,-22.569999999999993,-1.6121428571428567,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR10,2.0,2.1711,0.79,,,,,,high_multiplicity,-0.17110000000000003,-0.2165822784810127,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR11,4.0,0.063528,0.11,,,,,,high_multiplicity,3.936472,35.78610909090909,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR12,0.0,0.88532,1.42,,,,,,high_multiplicity,-0.88532,-0.6234647887323944,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR13,1.0,2.6812,1.06,,,,,,,-1.6812,-1.5860377358490565,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR14,3.0,1.2599,0.62,,,,,,,1.7401,2.8066129032258065,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR15,1.0,0.41911,0.61,,,,,,,0.58089,0.9522786885245902,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR16,1.0,0.67201,1.1,,,,,,,0.32799,0.29817272727272726,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR17,42.0,33.567,6.1,,,,,,,8.433,1.3824590163934427,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR18,6.0,7.3285,2.0,,,,,,,-1.3285,-0.66425,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR19,1.0,1.6546,1.04,,,,,,,-0.6546000000000001,-0.629423076923077,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR2,91.0,90.439,9.7,,,,,,,0.561000000000007,0.057835051546392485,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR20,4.0,4.0289,1.5,,,,,,,-0.028900000000000148,-0.019266666666666765,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR21,0.0,0.88189,0.4,,,,,,,-0.88189,-2.204725,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR22,0.0,0.19966,0.21,,,,,,,-0.19966,-0.9507619047619048,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR3,14.0,11.512,3.4,,,,,,,2.4879999999999995,0.7317647058823529,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR4,3.0,2.7508,2.3,,,,,,,0.2492000000000001,0.10834782608695658,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR5,54.0,53.529,8.8,,,,,,,0.47099999999999653,0.053522727272726875,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR6,38.0,28.319,5.6,,,,,,,9.681000000000001,1.7287500000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR7,4.0,2.5856,1.5,,,,,,,1.4144,0.9429333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR8,0.0,2.6029,2.4,,,,,,high_multiplicity,-2.6029,-1.0845416666666667,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-20-004-eff,CMS,13.0,137.0,SR9,8.0,5.0628,1.6,,,,,,high_multiplicity,2.9372,1.8357499999999998,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-21-002-eff,CMS,13.0,137.0,H_SR0,1212.0,1244.1,61.086,,,,,,,-32.09999999999991,-0.525488655338374,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,H_SR1,563.0,555.26,27.194,,,,,,,7.740000000000009,0.2846216077075829,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,H_SR2,282.0,310.59,19.81,,,,,,,-28.589999999999975,-1.443210499747601,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,H_SR3,160.0,156.06,13.592,,,,,,,3.9399999999999977,0.28987639788110636,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,H_SR4,115.0,92.935,10.05,,,,,,,22.064999999999998,2.1955223880597012,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,H_SR5,60.0,77.114,7.9706,,,,,,,-17.114000000000004,-2.147140742227687,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,H_SR6,65.0,55.8,7.1271,,,,,,,9.200000000000003,1.2908476098272792,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,H_SR7,39.0,30.174,4.7484,,,,,,,8.826,1.8587313621430377,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,H_SR8,8.0,7.5232,2.4987,,,,,,high_multiplicity,0.4767999999999999,0.19081922599751866,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-21-002-eff,CMS,13.0,137.0,WH_SR0,32.0,34.897,5.4092,,,,,,,-2.8969999999999985,-0.5355690305405603,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,WH_SR1,13.0,16.169,3.2782,,,,,,,-3.1690000000000005,-0.9666890366664634,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,WH_SR2,8.0,5.1953,1.2923,,,,,,,2.8047000000000004,2.170316489979107,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,WH_SR3,8.0,3.1096,1.3459,,,,,,,4.8904,3.6335537558511026,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,WH_SR4,4.0,2.9124,1.1509,,,,,,,1.0876000000000001,0.94499956555739,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,WH_SR5,3.0,1.2895,0.62421,,,,,,,1.7105,2.7402636933083415,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,WH_SR6,1.0,1.1892,1.12,,,,,,,-0.18920000000000003,-0.16892857142857146,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,WH_SR7,1.0,1.0161,1.09,,,,,,,-0.016100000000000003,-0.014770642201834864,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,W_SR0,680.0,749.41,46.066,,,,,,,-69.40999999999997,-1.506751183085138,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,W_SR1,312.0,332.41,32.533,,,,,,,-20.410000000000025,-0.6273629852764893,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,W_SR2,175.0,176.44,13.463,,,,,,,-1.4399999999999977,-0.1069598157914282,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,W_SR3,95.0,99.358,9.8858,,,,,,,-4.358000000000004,-0.440834328026058,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,W_SR4,63.0,60.705,6.9053,,,,,,,2.2950000000000017,0.33235340969979604,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,W_SR5,23.0,34.733,4.6856,,,,,,,-11.732999999999997,-2.504054976950657,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,W_SR6,28.0,26.873,3.6029,,,,,,,1.126999999999999,0.31280357489799854,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,W_SR7,17.0,18.835,3.2202,,,,,,,-1.8350000000000009,-0.5698403825849329,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,W_SR8,4.0,3.5228,1.7,,,,,,high_multiplicity,0.47719999999999985,0.2807058823529411,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-21-002-eff,CMS,13.0,137.0,b_veto_SR0,82.0,88.139,9.2357,,,,,,,-6.138999999999996,-0.664703271002739,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,b_veto_SR1,48.0,48.165,6.7386,,,,,,,-0.16499999999999915,-0.0244857982370224,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,b_veto_SR2,24.0,25.378,4.4114,,,,,,,-1.3780000000000001,-0.3123724894591286,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,b_veto_SR3,9.0,15.523,3.7379,,,,,,,-6.523,-1.7450975146472618,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,b_veto_SR4,8.0,12.258,3.1539,,,,,,,-4.257999999999999,-1.350074510922984,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,b_veto_SR5,6.0,7.8949,2.1316,,,,,,,-1.8948999999999998,-0.8889566522799773,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,b_veto_SR6,9.0,9.5994,2.7618,,,,,,,-0.5993999999999993,-0.2170323701933519,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,b_veto_SR7,6.0,6.1672,2.2207,,,,,,,-0.16720000000000024,-0.07529157472868926,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-21-002-eff,CMS,13.0,137.0,b_veto_SR8,3.0,0.86776,0.73516,,,,,,high_multiplicity,2.13224,2.900375428478154,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
